9.856150746345520020e-01
9.742063283920288086e-01
9.748263955116271973e-01
9.662698507308959961e-01
9.706928133964538574e-01
9.739996790885925293e-01
9.654017686843872070e-01
9.656911492347717285e-01
9.648644328117370605e-01
9.672205448150634766e-01
9.624669551849365234e-01
9.659804701805114746e-01
9.824735522270202637e-01
